name_key,display_name,state,latitude,longitude,population
INKSTER,Inkster,MI,42.29420,-83.30993,24672
INKUSUTA,Inkster,MI,42.29420,-83.30993,24672
INL,International Falls,MN,48.60105,-93.41098,6158
INLET,Inlet,NY,43.75495,-74.79381,324
INLIVUT,Inglewood,CA,33.96168,-118.35313,111666
INMAN,Inman,KS,38.23195,-97.77338,1361
INMAN,Inman,SC,35.04706,-82.09011,2273
INMAN MILLS,Inman Mills,SC,35.04151,-82.10428,1050
INNER HARBOR,Inner Harbor,MD,39.28356,-76.60630,2580
INNISWOLD,Inniswold,LA,30.40491,-91.08344,6180
INNSBROOK,Innsbrook,MO,38.76922,-91.05209,582
INOK,Enoch,UT,37.77331,-113.02439,6265
INOLA,Inola,OK,36.15121,-95.50942,1834
INOLA,Enola,PA,40.29009,-76.93386,6111
INPERIARU,Imperial,CA,32.84755,-115.56944,17095
INQLVUD,Inglewood,CA,33.96168,-118.35313,111666
INSULO CONEY,Coney Island,NY,40.57788,-73.99403,60000
INT,Winston-Salem,NC,36.09986,-80.24422,241218
INTARAPRA'IJA,Enterprise,AL,31.31517,-85.85522,27978
INTERCOURSE,Intercourse,PA,40.03760,-76.10495,1274
INTERLACHEN,Interlachen,FL,29.62421,-81.89256,1355
INTERLAKEN,Interlaken,CA,36.95134,-121.73384,7321
INTERLAKEN,Interlaken,NJ,40.23345,-74.01569,808
INTERLAKEN,Interlaken,NY,42.61702,-76.72495,623
INTERLOCHEN,Interlochen,MI,44.64472,-85.76730,583
INTERNASHENAL-FOLS,International Falls,MN,48.60105,-93.41098,6158
INTERNATIONAL FALLS,International Falls,MN,48.60105,-93.41098,6158
INTERNEHSHNAL FOLLS,International Falls,MN,48.60105,-93.41098,6158
INTERNESHNL-FOLLS,International Falls,MN,48.60105,-93.41098,6158
INTERNESHONAL FOLS,International Falls,MN,48.60105,-93.41098,6158
INTIPENTENS,Independence,MO,39.09112,-94.41551,117255
INTIYANAPOLIS,Indianapolis,IN,39.76838,-86.15804,887642
INTL FALLS,International Falls,MN,48.60105,-93.41098,6158
INUK,Enoch,UT,37.77331,-113.02439,6265
INUMKLO,Enumclaw,WA,47.20427,-121.99150,11609
INVEHR GROUV KHEHJTS,Inver Grove Heights,MN,44.84802,-93.04272,34857
INVER GROUV KHAJTS,Inver Grove Heights,MN,44.84802,-93.04272,34857
INVER GROVE,Inver Grove Heights,MN,44.84802,-93.04272,34857
INVER GROVE HEIGHTS,Inver Grove Heights,MN,44.84802,-93.04272,34857
INVER-GROV-GAJTS,Inver Grove Heights,MN,44.84802,-93.04272,34857
INVER-GROV-KHAJTS,Inver Grove Heights,MN,44.84802,-93.04272,34857
INVERGROVE,Inver Grove Heights,MN,44.84802,-93.04272,34857
INVERNES,Inverness,FL,28.83582,-82.33037,7233
INVERNES KHAJLANDS SAUT,Inverness Highlands South,FL,28.80055,-82.33710,6542
INVERNESS,Inverness,AL,32.01488,-85.74606,1621
INVERNESS,Inverness,CA,38.10103,-122.85694,1304
INVERNESS,Inverness,CO,39.57738,-104.86135,1532
INVERNESS,Inverness,FL,28.83582,-82.33037,7233
INVERNESS,Inverness,IL,42.11808,-88.09619,7583
INVERNESS,Inverness,MS,33.35373,-90.59259,952
INVERNESS HIGHLANDS NORTH,Inverness Highlands North,FL,28.86420,-82.37688,2401
INVERNESS HIGHLANDS SOUTH,Inverness Highlands South,FL,28.80055,-82.33710,6542
INVERNESS HIGHLANDS SOUTH CDP,Inverness Highlands South,FL,28.80055,-82.33710,6542
INVERNESS-GAJLENDS-SAUT,Inverness Highlands South,FL,28.80055,-82.33710,6542
INVERNESS-KHAJLENDS-SAUT,Inverness Highlands South,FL,28.80055,-82.33710,6542
INVUD,Inwood,FL,28.03697,-81.76508,6403
INVUD,Inwood,NY,40.86566,-73.92680,10082
INVUDA,Inwood,FL,28.03697,-81.76508,6403
INW,Winslow,AZ,35.02419,-110.69736,9600
INWOOD,Inwood,FL,28.03697,-81.76508,6403
INWOOD,Inwood,IA,43.30720,-96.43198,811
INWOOD,Inwood,NY,40.86566,-73.92680,10082
INWOOD,Inwood,WV,39.35788,-78.04000,2954
INYOKERN,Inyokern,CA,35.64690,-117.81257,1099
IOLA,Iola,KS,37.92448,-95.39998,5470
IOLA,Iola,TX,30.77186,-96.07496,413
IOLA,Iola,WI,44.50803,-89.13067,1273
IONA,Iona,FL,26.52036,-81.96398,15369
IONA,Iona,ID,43.52630,-111.93302,2056
IONE,Ione,CA,38.35269,-120.93272,7000
IONE,Ione,OR,45.50124,-119.82475,330
IONE,Ione,WA,48.74103,-117.41719,451
IONE CITY,Ione,CA,38.35269,-120.93272,7000
IONIA,Ionia,IA,43.03414,-92.45601,286
IONIA,Ionia,MI,42.98725,-85.07112,11372
IONIA CENTRE,Ionia,MI,42.98725,-85.07112,11372
IONKERS,Yonkers,NY,40.93040,-73.89789,201116
IOSEPHOPOLIS,San Jose,CA,37.33939,-121.89496,997368
IOTA,Iota,LA,30.33131,-92.49569,1480
IOTEKHA,Utica,NY,43.10090,-75.23266,61100
IOW,Iowa City,IA,41.66113,-91.53017,74220
IOWA,Iowa,LA,30.23687,-93.01376,3219
IOWA CITY,Iowa City,IA,41.66113,-91.53017,74220
IOWA COLONY,Iowa Colony,TX,29.48246,-95.41550,1170
IOWA FALLS,Iowa Falls,IA,42.52248,-93.25131,5195
IOWA PARK,Iowa Park,TX,33.95148,-98.66867,6344
IOWAPARK,Iowa Park,TX,33.95148,-98.66867,6344
IPAVA,Ipava,IL,40.35143,-90.32457,443
IPL,Imperial,CA,32.84755,-115.56944,17095
IPSILANTI,Ypsilanti,MI,42.24115,-83.61299,19945
IPSWICH,Ipswich,MA,42.67926,-70.84116,4222
IPSWICH,Ipswich,SD,45.44442,-99.02928,959
IPSWICH CANADA,New Ipswich,NH,42.74814,-71.85424,5283
IPSWICH HAMLET,Hamilton Worcester,MA,42.25620,-71.76757,8460
IPT,Williamsport,PA,41.24119,-77.00108,29201
IPUSHIRANTI,Ypsilanti,MI,42.24115,-83.61299,19945
IRA,Ira,NY,43.22146,-76.55633,2145
IRAAN,Iraan,TX,30.91405,-101.89791,1287
IRAVINGA,Irving,TX,32.81402,-96.94889,236607
IREDELL,Iredell,TX,31.98515,-97.87197,334
IRELAND,West Springfield,MA,42.10704,-72.62037,27912
IRELAND CREEK,Walterboro,SC,32.90517,-80.66677,5278
IRENE,Red Bank,SC,33.93209,-81.23843,9617
IRENE,Irene,SD,43.08305,-97.16061,409
IRETON,Ireton,IA,42.97471,-96.31836,602
IRI,Erie,CO,40.05026,-105.04998,21420
IRI,Erie,PA,42.12922,-80.08506,99475
IRK,Kirksville,MO,40.19475,-92.58325,17520
IRMO,Irmo,SC,34.08598,-81.18315,12056
IRON CITY,Iron City,GA,31.01352,-84.81298,309
IRON CITY,Iron City,TN,35.02397,-87.58141,328
IRON GATE,Iron Gate,VA,37.79763,-79.79116,379
IRON GATES,Iron Gates,MO,37.06701,-94.55439,332
IRON HORSE,Iron Horse,CA,39.78823,-120.49688,297
IRON MOUNTAIN,Iron Mountain,MI,45.82023,-88.06596,7504
IRON MOUNTAIN LAKE,Iron Mountain Lake,MO,37.69311,-90.62262,717
IRON RIDGE,Iron Ridge,WI,43.39972,-88.53260,904
IRON RIVER,Iron River,MI,46.09273,-88.64235,2904
IRON RIVER,Iron River,WI,46.56439,-91.40825,761
IRON STATION,Iron Station,NC,35.44152,-81.15619,755
IRON TOWN,Ironton,OH,38.53675,-82.68294,10900
IRON WORKS VILLAGE,East Haven,CT,41.27621,-72.86843,29257
IRONDALE,Irondale,AL,33.53816,-86.70721,12423
IRONDALE,Irondale,GA,33.48067,-84.35881,7446
IRONDALE,Irondale,MO,37.83199,-90.67818,445
IRONDALE,Irondale,OH,40.57173,-80.72647,367
IRONDEQUOIT,Irondequoit,NY,43.21340,-77.57972,51692
IRONDIKVOJT,Irondequoit,NY,43.21340,-77.57972,51692
IRONTON,Ironton,MN,46.47746,-93.97776,561
IRONTON,Ironton,MO,37.59727,-90.62734,1392
IRONTON,Ironton,OH,38.53675,-82.68294,10900
IRONTON,Ironton,WI,43.54609,-90.14124,256
IRONVILLE,Ironville,KY,38.45647,-82.69238,454
IRONWOOD,Ironwood,MI,46.45467,-90.17101,5002
IROQUOIS,Iroquois,SD,44.36692,-97.85092,263
IROQUOIS POINT,Iroquois Point,HI,21.32776,-157.98301,4553
IRRIGON,Irrigon,OR,45.89569,-119.49141,1800
IRS,Sturgis,MI,41.79922,-85.41915,10896
IRVAJN,Irvine,CA,33.66946,-117.82311,256927
IRVIN,Irvine,CA,33.66946,-117.82311,256927
IRVIN,Irving,TX,32.81402,-96.94889,236607
IRVIN'NK,Irving,TX,32.81402,-96.94889,236607
IRVINAS,Irvine,CA,33.66946,-117.82311,256927
IRVINE,Irvine,CA,33.66946,-117.82311,256927
IRVINE,Austell,GA,33.81261,-84.63438,7107
IRVINE,Irvine,KY,37.70064,-83.97381,2416
IRVINE HEALTH AND SCIENCE COMPLEX,Irvine Health and Science Complex,CA,33.65803,-117.76525,8644
IRVING,Irving,IL,39.20588,-89.40453,481
IRVING,Irving,NY,42.56756,-79.11282,0
IRVING,Irving,TX,32.81402,-96.94889,236607
IRVING I TEXAS,Irving,TX,32.81402,-96.94889,236607
IRVING PARK,Irving Park,IL,41.95336,-87.73645,56520
IRVINGA,Irving,TX,32.81402,-96.94889,236607
IRVINGAS,Irving,TX,32.81402,-96.94889,236607
IRVINGTON,Irvington,AL,34.63981,-86.92917,0
IRVINGTON,Fremont,CA,37.54827,-121.98857,232206
IRVINGTON,Irvington,IL,38.43922,-89.16285,636
IRVINGTON,Irvington,KY,37.88034,-86.28386,1184
IRVINGTON,Irvington,MD,39.28288,-76.68608,4548
IRVINGTON,Irvington,NJ,40.73232,-74.23487,61323
IRVINGTON,Irvington,NY,41.03922,-73.86823,6607
IRVINGTON,Irvington,VA,37.66153,-76.41911,415
IRVINGTON-ON-HUDSON,Irvington,NY,41.03922,-73.86823,6607
IRVONA,Irvona,PA,40.77451,-78.55336,625
IRWIN,Irwin,IA,41.79165,-95.20583,333
IRWIN,Irwin,ID,43.40853,-111.29939,224
IRWIN,Irwin,PA,40.32451,-79.70115,3859
IRWIN,Irwin,SC,34.69376,-80.82229,1405
IRWINDALE,Irwindale,CA,34.10695,-117.93534,1437
IRWINTON,Eufaula,AL,31.89127,-85.14549,12596
IRWINTON,Irwinton,GA,32.81126,-83.17265,562
ISAACSON,Nogales,AZ,31.34038,-110.93425,20252
ISAACTOWN,Nogales,AZ,31.34038,-110.93425,20252
ISABELLA STATION,Sylvester,GA,31.53092,-83.83693,6049
ISAKA,Ithaca,NY,42.44063,-76.49661,30788
ISAKUA,Issaquah,WA,47.53010,-122.03262,36081
ISAKVA,Issaquah,WA,47.53010,-122.03262,36081
ISAKWA,Issaquah,WA,47.53010,-122.03262,36081
ISANTI,Isanti,MN,45.49024,-93.24773,5464
ISELIN,Iselin,NJ,40.57538,-74.32237,18695
ISEUTEON,Easton,PA,40.68843,-75.22073,26915
ISEUTEU PEULOBIDEONSEU,East Providence,RI,41.81371,-71.37005,47408
ISEUTEUBEIL,Eastvale,CA,33.96358,-117.56418,59039
ISEUTEUBILLIJI,East Village,NY,40.72927,-73.98736,62832
ISEUTEUHALLEM,East Harlem,NY,40.79472,-73.94250,115921
ISEUTEUKEULLIBEULLAENDEU,East Cleveland,OH,41.53311,-81.57901,17344
ISEUTEULAENSING,East Lansing,MI,42.73698,-84.48387,48471
ISEUTEULEODEOPEODEU,East Rutherford,NJ,40.83399,-74.09709,9164
ISEUTEULOSEUAENJELLESEU,East Los Angeles,CA,34.02390,-118.17202,126496
ISEUTEUMEDO,East Meadow,NY,40.71399,-73.55902,38132
ISEUTEUSIKAGO,East Chicago,IN,41.63920,-87.45476,28699
ISHPEMING,Ishpeming,MI,46.48855,-87.66764,6483
ISLA DE LOS OSOS,Hilton Head Island,SC,32.19382,-80.73816,40512
ISLA VISTA,Isla Vista,CA,34.41333,-119.86097,23096
ISLA-VISTA,Isla Vista,CA,34.41333,-119.86097,23096
ISLAMORADA,Islamorada,FL,24.92430,-80.62784,7131
ISLAMORADA VILLAGE,Islamorada,FL,24.92430,-80.62784,7131
ISLAMORADA VILLAGE OF ISLANDS,Islamorada,FL,24.92430,-80.62784,7131
ISLAND,Island,KY,37.44505,-87.14389,458
ISLAND CITY,Island City,OR,45.34097,-118.04466,1005
ISLAND CROSSING,Livingston,MT,45.66244,-110.56104,7302
ISLAND FALLS,Island Falls,ME,46.00922,-68.27141,824
ISLAND FLATS,Kingsport,TN,36.54843,-82.56182,53014
ISLAND HEIGHTS,Island Heights,NJ,39.94206,-74.14986,1668
ISLAND LAKE,Island Lake,IL,42.27613,-88.19203,8080
ISLAND PARK,Island Park,ID,44.42436,-111.37106,272
ISLAND PARK,Island Park,NY,40.60427,-73.65541,4766
ISLAND POND,Island Pond,VT,44.81477,-71.88037,821
ISLAND TREES,Levittown,NY,40.72593,-73.51429,51881
ISLAND WALK,Island Walk,FL,26.25099,-81.71101,3035
ISLANDIA,Islandia,NY,40.80426,-73.16900,3382
ISLE,Isle,MN,46.13801,-93.47079,788
ISLE DE TRANCHES,Hilton Head Island,SC,32.19382,-80.73816,40512
ISLE LA MOTTE,Isle La Motte,VT,44.87699,-73.33874,464
ISLE OF HOPE,Isle of Hope,GA,31.98188,-81.06094,2402
ISLE OF NORMANDY,Isle of Normandy,FL,25.85287,-80.13505,8841
ISLE OF PALMS,Isle of Palms,SC,32.78684,-79.79480,4133
ISLESBORO,Islesboro,ME,44.30841,-68.90337,627
ISLETA VILLAGE PROPER,Isleta Village Proper,NM,34.90783,-106.69308,491
ISLETON,Isleton,CA,38.16186,-121.61162,834
ISLIP,Islip,NY,40.72982,-73.21039,18689
ISLIP TERRACE,Islip Terrace,NY,40.74315,-73.19262,5389
ISN,Williston,ND,48.14697,-103.61797,26977
ISO,Kinston,NC,35.26266,-77.58164,21337
ISOLA,Isola,MS,33.26207,-90.59231,664
ISOM,Isom,KY,37.18788,-82.89877,0
ISP,Islip,NY,40.72982,-73.21039,18689
ISPEMINQ,Ishpeming,MI,46.48855,-87.66764,6483
ISQUAH,Issaquah,WA,47.53010,-122.03262,36081
ISQUOWH,Issaquah,WA,47.53010,-122.03262,36081
ISSAQUAH,Issaquah,WA,47.53010,-122.03262,36081
ISSQUAH,Issaquah,WA,47.53010,-122.03262,36081
IST AJSLIP,East Islip,NY,40.73204,-73.18567,14475
IST BETEL,East Bethel,MN,45.31941,-93.20245,11692
IST BEZEHL,East Bethel,MN,45.31941,-93.20245,11692
IST BRANSVIK,East Brunswick,NJ,40.42788,-74.41598,48495
IST BRANSVIK TAUNSHIP,East Brunswick,NJ,40.42788,-74.41598,48495
IST BRIDZHUATEH,East Bridgewater,MA,42.03343,-70.95921,14021
IST CHIKAGO,East Chicago,IN,41.63920,-87.45476,28699
IST END,East End,AR,34.55065,-92.34099,6998
IST FARMINGDEJL,East Farmingdale,NY,40.72927,-73.41679,6484
IST FRANKLIN,East Franklin,NJ,40.49330,-74.47110,8669
IST FUTKHILS,East Foothills,CA,37.38105,-121.81745,8269
IST GARDEN SITI,East Garden City,NY,40.73083,-73.59806,6208
IST GRAND FORKS,East Grand Forks,MN,47.92998,-97.02452,8643
IST GRAND RAPIDS,East Grand Rapids,MI,42.94114,-85.61003,11311
IST JORK,East York,PA,39.97371,-76.68636,8777
IST KHADDAM,East Haddam,CT,41.45315,-72.46120,9042
IST KHARTFORD,East Hartford,CT,41.78232,-72.61203,51252
IST KHEHVEN,East Haven,CT,41.27621,-72.86843,29257
IST KHEJVEN,East Haven,CT,41.27621,-72.86843,29257
IST KHEMIT,East Hemet,CA,33.74002,-116.93891,17418
IST KHIL-MERIDIJAN,East Hill-Meridian,WA,47.41052,-122.17369,29878
IST KHONOLULU,East Honolulu,HI,21.28906,-157.71734,49914
IST KLIVLAND,East Cleveland,OH,41.53311,-81.57901,17344
IST KLIVLEHND,East Cleveland,OH,41.53311,-81.57901,17344
IST LANSIN'NK,East Lansing,MI,42.73698,-84.48387,48471
IST LANSING,East Lansing,MI,42.73698,-84.48387,48471
IST LEJK-ORIJENT PARK,East Lake-Orient Park,FL,27.98269,-82.37878,22753
IST LIVERPUL,East Liverpool,OH,40.61868,-80.57729,10846
IST LIVERPUL',East Liverpool,OH,40.61868,-80.57729,10846
IST LONGMIDOU,East Longmeadow,MA,42.06454,-72.51259,15102
IST LOS ANDZELES,East Los Angeles,CA,34.02390,-118.17202,126496
IST MASAPIKVA,East Massapequa,NY,40.67343,-73.43651,19069
IST MEDOU,East Meadow,NY,40.71399,-73.55902,38132
IST MOLIN,East Moline,IL,41.50087,-90.44430,21350
IST NORTPORT,East Northport,NY,40.87676,-73.32456,20217
IST OAK LEHJN,East Oak Lane,PA,40.05011,-75.13295,9941
IST OLTON,East Alton,IL,38.88033,-90.11122,6176
IST OOUK LEIN,East Oak Lane,PA,40.05011,-75.13295,9941
IST ORORA,East Aurora,NY,42.76784,-78.61336,6236
IST OUK LEYN,East Oak Lane,PA,40.05011,-75.13295,9941
IST PALO ALTO,East Palo Alto,CA,37.46883,-122.14108,29662
IST PASADINA,East Pasadena,CA,34.13814,-118.07384,6144
IST PIORIJA,East Peoria,IL,40.66615,-89.58010,23080
IST POJNT,East Point,GA,33.67955,-84.43937,35467
IST PORT ORCHARD,East Port Orchard,WA,47.52343,-122.62430,5919
IST PORTERVIL,East Porterville,CA,36.05745,-118.97566,6767
IST PROVIDENS,East Providence,RI,41.81371,-71.37005,47408
IST PROVINTENS,East Providence,RI,41.81371,-71.37005,47408
IST RADERFORD,East Rutherford,NJ,40.83399,-74.09709,9164
IST RADERFORNT,East Rutherford,NJ,40.83399,-74.09709,9164
IST RANCHO DOMINGEZ,East Rancho Dominguez,CA,33.89807,-118.19535,15135
IST RENTON KHAJLANDS,East Renton Highlands,WA,47.48482,-122.11234,11140
IST RIVADEHJL,East Riverdale,MD,38.95800,-76.91100,15509
IST RIVERDEJL,East Riverdale,MD,38.95800,-76.91100,15509
IST RUZEHRFORD,East Rutherford,NJ,40.83399,-74.09709,9164
IST SHORAM,East Shoreham,NY,40.94482,-72.87955,6666
IST STRAUDSBERG,East Stroudsburg,PA,40.99954,-75.18129,10140
IST UINACHI,East Wenatchee,WA,47.41568,-120.29313,13659
IST VALE,Eastvale,CA,33.96358,-117.56418,59039
IST VENACHI,East Wenatchee,WA,47.41568,-120.29313,13659
IST-AJSLIP,East Islip,NY,40.73204,-73.18567,14475
IST-ALTON,East Alton,IL,38.88033,-90.11122,6176
IST-BETEL,East Bethel,MN,45.31941,-93.20245,11692
IST-BOSTAN,East Boston,MA,42.37510,-71.03922,43066
IST-CHIKAGO,East Chicago,IN,41.63920,-87.45476,28699
IST-EHND,East End,AR,34.55065,-92.34099,6998
IST-END,East End,AR,34.55065,-92.34099,6998
IST-FARMINGDEJL,East Farmingdale,NY,40.72927,-73.41679,6484
IST-FRANKLIN,East Franklin,NJ,40.49330,-74.47110,8669
IST-FUTGILLS,East Foothills,CA,37.38105,-121.81745,8269
IST-GARDEN-SITI,East Garden City,NY,40.73083,-73.59806,6208
IST-GEMET,East Hemet,CA,33.74002,-116.93891,17418
IST-GILL-MERIDIAN,East Hill-Meridian,WA,47.41052,-122.17369,29878
IST-GONOLULU,East Honolulu,HI,21.28906,-157.71734,49914
IST-GRAND-FORKS,East Grand Forks,MN,47.92998,-97.02452,8643
IST-JORK,East York,PA,39.97371,-76.68636,8777
IST-KLIVLEND,East Cleveland,OH,41.53311,-81.57901,17344
IST-LANSING,East Lansing,MI,42.73698,-84.48387,48471
IST-LEJK-ORIENT-PARK,East Lake-Orient Park,FL,27.98269,-82.37878,22753
IST-LENSINQ,East Lansing,MI,42.73698,-84.48387,48471
IST-LOS-ANDZHELES,East Los Angeles,CA,34.02390,-118.17202,126496
IST-MASSAPEKVA,East Massapequa,NY,40.67343,-73.43651,19069
IST-MEDOU,East Meadow,NY,40.71399,-73.55902,38132
IST-MORICHES,East Moriches,NY,40.80510,-72.76093,5249
IST-NORTPORT,East Northport,NY,40.87676,-73.32456,20217
IST-OUK-LEJN,East Oak Lane,PA,40.05011,-75.13295,9941
IST-PALO-AL'TO,East Palo Alto,CA,37.46883,-122.14108,29662
IST-PALO-ALTO,East Palo Alto,CA,37.46883,-122.14108,29662
IST-PASADENA,East Pasadena,CA,34.13814,-118.07384,6144
IST-PORT-ORCHARD,East Port Orchard,WA,47.52343,-122.62430,5919
IST-PORTERVILL,East Porterville,CA,36.05745,-118.97566,6767
IST-PROVIDENS,East Providence,RI,41.81371,-71.37005,47408
IST-RANCHO-DOMINGES,East Rancho Dominguez,CA,33.89807,-118.19535,15135
IST-RATERFORD,East Rutherford,NJ,40.83399,-74.09709,9164
IST-RENTON-GAJLENDS,East Renton Highlands,WA,47.48482,-122.11234,11140
IST-REZERFORD,East Rutherford,NJ,40.83399,-74.09709,9164
IST-RIVERSAJD,East Riverdale,MD,38.95800,-76.91100,15509
IST-SHOREM,East Shoreham,NY,40.94482,-72.87955,6666
IST-VENATCHI,East Wenatchee,WA,47.41568,-120.29313,13659
IST-VILLIDZH,East Village,NY,40.72927,-73.98736,62832
ISTA BOSTANA,East Boston,MA,42.37510,-71.03922,43066
ISTA ELTANA,East Alton,IL,38.88033,-90.11122,6176
ISTA ENDA,East End,AR,34.55065,-92.34099,6998
ISTA HARTAPHARDA,East Hartford,CT,41.78232,-72.61203,51252
ISTA HEMETA,East Hemet,CA,33.74002,-116.93891,17418
ISTA HYABHENA,East Haven,CT,41.27621,-72.86843,29257
ISTA KAMPTANA,East Rancho Dominguez,CA,33.89807,-118.19535,15135
ISTA LASA ENJELSA,East Los Angeles,CA,34.02390,-118.17202,126496
ISTA LEKA ORIYANTA PARKA,East Lake-Orient Park,FL,27.98269,-82.37878,22753
ISTA MOLA'INA,East Moline,IL,41.50087,-90.44430,21350
ISTA PALO ALTO,East Palo Alto,CA,37.46883,-122.14108,29662
ISTA PASADENA,East Pasadena,CA,34.13814,-118.07384,6144
ISTA PE'ORIYA,East Peoria,IL,40.66615,-89.58010,23080
ISTA PERINA,East Perrine,FL,25.60872,-80.33894,7156
ISTA PHUTAHILSA,East Foothills,CA,37.38105,-121.81745,8269
ISTA PO'INTA,East Point,GA,33.67955,-84.43937,35467
ISTA PORTARABHILA,East Porterville,CA,36.05745,-118.97566,6767
ISTA PROBHA'IDENSA,East Providence,RI,41.81371,-71.37005,47408
ISTA PROVIDANSA,East Providence,RI,41.81371,-71.37005,47408
ISTA PROVIDENSA,East Providence,RI,41.81371,-71.37005,47408
ISTAMYANA,Eastman,GA,32.19767,-83.17765,5285
ISTAVALE,Eastvale,CA,33.96358,-117.56418,59039
ISTEL,Estelle,LA,29.84576,-90.10674,16377
ISTERO,Estero,FL,26.43814,-81.80675,30799
ISTGEM,Eastham,MA,41.83011,-69.97391,5548
ISTGEMPTON,Easthampton,MA,42.26676,-72.66898,16611
ISTHEMPTON,Easthampton,MA,42.26676,-72.66898,16611
ISTKHAMPTON,Easthampton,MA,42.26676,-72.66898,16611
ISTKHEHM,Eastham,MA,41.83011,-69.97391,5548
ISTKHEMPTON,Easthampton,MA,42.26676,-72.66898,16611
ISTLEHJK,Eastlake,OH,41.65394,-81.45039,18232
ISTLEJK,Eastlake,OH,41.65394,-81.45039,18232
ISTMAN,Eastman,GA,32.19767,-83.17765,5285
ISTMONT,Eastmont,WA,47.89740,-122.18154,20101
ISTON,Easton,CT,41.25287,-73.29734,7625
ISTON,Easton,MA,42.02454,-71.12866,23459
ISTON,Easton,MD,38.77428,-76.07633,16617
ISTON,Easton,PA,40.68843,-75.22073,26915
ISTPOJNT,Eastpointe,MI,42.46837,-82.95547,32657
ISTPROVIDENSA,East Providence,RI,41.81371,-71.37005,47408
ISTUN,Easton,CT,41.25287,-73.29734,7625
ISTVEIL,Eastvale,CA,33.96358,-117.56418,59039
ISTVEJL,Eastvale,CA,33.96358,-117.56418,59039
ISTVEL,Eastvale,CA,33.96358,-117.56418,59039
ISTVELA,Eastvale,CA,33.96358,-117.56418,59039
ISTVUD,Eastwood,MI,42.30310,-85.55028,6340
ISUTOBERU,Eastvale,CA,33.96358,-117.56418,59039
ISUTOFORUZU,East Falls,PA,40.01456,-75.19157,9631
ISUTOGURANDOFOKUSU,East Grand Forks,MN,47.92998,-97.02452,8643
ISUTOGURINIJJI,East Greenwich,RI,41.66038,-71.45589,13682
ISUTOHANPUTON,Easthampton,MA,42.26676,-72.66898,16611
ISUTOHATOFODO,East Hartford,CT,41.78232,-72.61203,51252
ISUTOHONORURU,East Honolulu,HI,21.28906,-157.71734,49914
ISUTON,Easton,MA,42.02454,-71.12866,23459
ISUTON,Easton,PA,40.68843,-75.22073,26915
ISUTOPAROARUTO,East Palo Alto,CA,37.46883,-122.14108,29662
ISUTOPOINTO,Eastpointe,MI,42.46837,-82.95547,32657
ISUTORANSHINGU,East Lansing,MI,42.73698,-84.48387,48471
ISUTORAZAFODO,East Rutherford,NJ,40.83399,-74.09709,9164
ISUTOROSANZERUSU,East Los Angeles,CA,34.02390,-118.17202,126496
ISUTOSHOAHAMU,East Shoreham,NY,40.94482,-72.87955,6666
ISUTOUDDO,Eastwood,MI,42.30310,-85.55028,6340
ISUTOWANATCHI,East Wenatchee,WA,47.41568,-120.29313,13659
ISW,Wisconsin Rapids,WI,44.38358,-89.81735,17897
ITAK,Ithaca,NY,42.44063,-76.49661,30788
ITAKA,Ithaca,NY,42.44063,-76.49661,30788
ITAKO,Ithaca,NY,42.44063,-76.49661,30788
ITALY,Italy,TX,32.18404,-96.88472,1897
ITANATANA,Eatonton,GA,33.32680,-83.38850,6520
ITASCA,Itasca,IL,41.97503,-88.00729,8798
ITASCA,Itasca,TX,32.15959,-97.15001,1625
ITH,Ithaca,NY,42.44063,-76.49661,30788
ITHACA,Ithaca,MI,43.29170,-84.60750,2834
ITHACA,Ithaca,NY,42.44063,-76.49661,30788
ITHAKA,Ithaca,NY,42.44063,-76.49661,30788
ITMANN,Itmann,WV,37.57345,-81.41816,293
ITO,Hilo,HI,19.72991,-155.09073,43263
ITON,Eaton,OH,39.74394,-84.63662,8217
ITON RAPIDS,Eaton Rapids,MI,42.50920,-84.65581,5225
ITON-RAPIDS,Eaton Rapids,MI,42.50920,-84.65581,5225
ITONTAUN,Eatontown,NJ,40.29622,-74.05097,12301
ITONTON,Eatonton,GA,33.32680,-83.38850,6520
ITRENTAN,Trenton,NJ,40.21705,-74.74294,89620
ITTA BENA,Itta Bena,MS,33.49512,-90.31981,1955
IUKA,Iuka,IL,38.61616,-88.79033,472
IUKA,Iuka,MS,34.81176,-88.19004,3001
IUNELLUM,Juneau,AK,58.30194,-134.41972,31555
IVA,Iva,SC,34.30650,-82.66374,1278
IVA BHILEJESA,‘Ewa Villages,HI,21.34127,-158.03970,6108
IVALEE,Ivalee,AL,34.03454,-86.14525,879
IVANHOE,Ivanhoe,CA,36.38717,-119.21789,4495
IVANHOE,Ivanhoe,MN,44.46330,-96.24726,550
IVANHOE,Ivanhoe,NC,34.61072,-78.24194,264
IVANHOE,Ivanhoe,VA,36.84012,-80.96675,551
IVANS,Evans,CO,40.37637,-104.69219,21383
IVANSAVILA,Evansville,IN,37.97476,-87.55585,119943
IVANSTAN,Evanston,IL,42.04114,-87.69006,75527
IVES ESTATES,Ives Estates,FL,25.96231,-80.17671,19525
IVESDALE,Ivesdale,IL,39.94337,-88.45534,269
IVEY,Ivey,GA,32.90709,-83.29071,926
IVHANASTONA,Evanston,IL,42.04114,-87.69006,75527
IVINS,Ivins,UT,37.16859,-113.67941,7876
IVOR,Ivor,VA,36.90404,-76.89968,328
IVY,Ivy,VA,38.05653,-78.59668,905
